,loan_amnt,amt_difference,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs_cat,inq_last_6mths_cat,open_acc,pub_rec,pub_rec_cat,acc_ratio,initial_list_status,loan_status,target
207843,12000.0,eq,36,436.79,D,10.0,RENT,40000.0,Not Verified,credit_card,7.92,no,no,9.0,0.0,no,0.642857142857,f,Fully Paid,0
207844,9000.0,eq,36,291.09,B,10.0,MORTGAGE,60000.0,Not Verified,credit_card,6.42,yes,no,7.0,0.0,no,0.466666666667,f,Fully Paid,0
207845,1000.0,eq,36,33.75,B,1.0,RENT,64000.0,Verified,moving,21.38,no,no,18.0,0.0,no,0.72,f,Fully Paid,0
207846,3250.0,eq,60,92.15,F,9.0,RENT,55000.0,Verified,other,11.52,no,yes,29.0,0.0,no,0.547169811321,f,Charged Off,1
207848,19200.0,eq,60,418.8,B,4.0,MORTGAGE,109200.0,Source Verified,credit_card,16.07,no,no,15.0,0.0,no,0.394736842105,f,Fully Paid,0
207849,28625.0,eq,60,743.34,D,10.0,MORTGAGE,72000.0,Verified,debt_consolidation,24.8,no,yes,12.0,0.0,no,0.363636363636,f,Charged Off,1
207850,7000.0,eq,36,239.55,B,9.0,RENT,45000.0,Not Verified,credit_card,22.99,no,no,9.0,0.0,no,0.642857142857,f,Fully Paid,0
207851,12000.0,eq,36,432.45,D,1.0,MORTGAGE,70720.0,Source Verified,debt_consolidation,3.26,yes,yes,9.0,0.0,no,0.45,f,Fully Paid,0
207852,7000.0,eq,36,240.37,C,1.0,RENT,25000.0,Verified,credit_card,29.28,no,no,16.0,0.0,no,0.842105263158,f,Fully Paid,0
207854,9750.0,eq,36,324.4,B,9.0,RENT,34000.0,Not Verified,debt_consolidation,23.08,no,yes,11.0,0.0,no,0.52380952381,f,Fully Paid,0
207855,5675.0,eq,36,177.58,A,3.0,OWN,28000.0,Not Verified,medical,2.52,no,no,9.0,0.0,no,0.409090909091,f,Fully Paid,0
207856,5500.0,eq,36,194.16,C,3.0,RENT,40000.0,Not Verified,debt_consolidation,4.92,no,yes,4.0,0.0,no,1.0,f,Fully Paid,0
207857,12000.0,less,36,393.67,B,5.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,6.98,no,yes,13.0,0.0,no,0.282608695652,f,Fully Paid,0
207858,10400.0,eq,36,379.91,D,8.0,MORTGAGE,52000.0,Not Verified,other,26.19,no,no,10.0,1.0,yes,0.294117647059,f,Charged Off,1
207859,2100.0,eq,36,67.92,B,2.0,MORTGAGE,60000.0,Not Verified,other,33.3,no,no,17.0,0.0,no,0.566666666667,f,Fully Paid,0
207860,22050.0,less,36,689.96,A,1.0,RENT,160000.0,Source Verified,debt_consolidation,19.63,no,yes,13.0,0.0,no,0.276595744681,f,Fully Paid,0
207861,9600.0,eq,36,299.15,A,10.0,MORTGAGE,44894.0,Not Verified,debt_consolidation,9.05,no,yes,13.0,0.0,no,0.433333333333,f,Fully Paid,0
207862,7925.0,eq,36,272.13,C,6.0,RENT,28300.0,Not Verified,car,22.22,no,yes,11.0,0.0,no,0.647058823529,f,Fully Paid,0
207863,4000.0,eq,36,139.27,C,3.0,RENT,35000.0,Not Verified,debt_consolidation,19.99,no,no,14.0,0.0,no,1.0,f,Fully Paid,0
207864,3825.0,eq,36,125.48,B,2.0,MORTGAGE,32000.0,Not Verified,debt_consolidation,18.71,no,no,11.0,0.0,no,0.55,f,Fully Paid,0
207865,6000.0,eq,36,184.23,A,10.0,RENT,40000.0,Not Verified,debt_consolidation,16.23,no,no,7.0,0.0,no,0.388888888889,f,Fully Paid,0
207866,16000.0,eq,36,606.84,E,4.0,RENT,121000.0,Verified,debt_consolidation,26.75,no,yes,19.0,0.0,no,0.358490566038,f,Charged Off,1
207867,1850.0,eq,36,65.31,C,1.0,RENT,20329.0,Verified,other,22.19,no,yes,6.0,0.0,no,1.0,f,Fully Paid,0
207868,15000.0,less,36,506.21,B,6.0,MORTGAGE,200000.0,Verified,debt_consolidation,8.36,no,yes,15.0,0.0,no,0.51724137931,f,Charged Off,1
207869,14050.0,eq,60,362.54,D,8.0,MORTGAGE,38000.0,Verified,debt_consolidation,25.91,no,yes,11.0,0.0,no,0.478260869565,f,Charged Off,1
207870,16000.0,less,36,547.55,B,7.0,MORTGAGE,76000.0,Not Verified,debt_consolidation,12.98,no,no,10.0,0.0,no,0.714285714286,f,Fully Paid,0
207871,4000.0,eq,36,134.99,B,10.0,RENT,85000.0,Not Verified,other,12.84,no,no,15.0,0.0,no,0.428571428571,f,Fully Paid,0
207872,12000.0,eq,36,432.45,D,5.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,9.99,yes,no,12.0,0.0,no,0.705882352941,f,Charged Off,1
207874,12675.0,eq,36,480.73,E,8.0,RENT,40300.0,Not Verified,debt_consolidation,29.66,no,no,24.0,0.0,no,0.6,f,Charged Off,1
207875,6500.0,eq,36,216.27,B,2.0,MORTGAGE,54000.0,Source Verified,credit_card,16.22,no,no,8.0,0.0,no,0.380952380952,f,Fully Paid,0
207876,10000.0,eq,36,348.18,C,10.0,OWN,80000.0,Source Verified,debt_consolidation,22.17,yes,yes,20.0,0.0,no,0.425531914894,f,Fully Paid,0
207878,13150.0,eq,36,480.37,D,10.0,RENT,42500.0,Verified,other,30.24,no,no,10.0,0.0,no,0.3125,f,Fully Paid,0
207879,8800.0,eq,36,284.62,B,8.0,MORTGAGE,101000.0,Not Verified,debt_consolidation,14.03,no,no,13.0,0.0,no,0.361111111111,f,Fully Paid,0
207880,2000.0,eq,36,67.5,B,6.0,RENT,46000.0,Not Verified,debt_consolidation,18.7,no,no,13.0,0.0,no,0.361111111111,f,Fully Paid,0
207881,4800.0,eq,36,167.13,C,5.0,RENT,40000.0,Source Verified,wedding,5.91,no,no,7.0,0.0,no,0.538461538462,f,Fully Paid,0
207882,4200.0,eq,36,144.23,C,5.0,RENT,40000.0,Not Verified,debt_consolidation,28.92,yes,no,12.0,0.0,no,0.375,f,Fully Paid,0
207883,12000.0,eq,36,432.45,D,3.0,OWN,53000.0,Not Verified,major_purchase,16.56,no,yes,11.0,0.0,no,0.578947368421,f,Fully Paid,0
207884,15250.0,less,36,507.4,B,10.0,RENT,72000.0,Source Verified,credit_card,16.08,no,no,6.0,0.0,no,0.3,f,Fully Paid,0
207885,8000.0,eq,36,245.63,A,10.0,MORTGAGE,60000.0,Not Verified,credit_card,16.99,no,no,17.0,0.0,no,0.566666666667,f,Fully Paid,0
207886,10000.0,less,36,343.39,C,5.0,RENT,35000.0,Not Verified,debt_consolidation,21.57,no,no,11.0,0.0,no,0.785714285714,f,Charged Off,1
207887,5000.0,eq,36,174.09,C,2.0,RENT,77000.0,Verified,debt_consolidation,14.73,no,no,7.0,0.0,no,0.205882352941,f,Fully Paid,0
207888,15000.0,eq,36,547.95,D,10.0,RENT,83000.0,Verified,debt_consolidation,10.03,no,no,9.0,0.0,no,0.409090909091,f,Fully Paid,0
207889,7875.0,eq,36,269.5,B,6.0,RENT,65714.19,Not Verified,debt_consolidation,10.83,no,no,6.0,0.0,no,0.75,f,Fully Paid,0
207890,23675.0,eq,60,551.99,B,10.0,RENT,61000.0,Source Verified,debt_consolidation,11.53,no,yes,5.0,0.0,no,0.25,f,Fully Paid,0
207891,6000.0,eq,36,205.33,B,10.0,RENT,80000.0,Not Verified,debt_consolidation,24.29,no,yes,18.0,0.0,no,0.782608695652,f,Fully Paid,0
207893,6625.0,eq,36,214.27,B,10.0,MORTGAGE,23500.0,Not Verified,major_purchase,6.13,no,no,5.0,0.0,no,0.277777777778,f,Fully Paid,0
207894,17000.0,less,36,621.01,D,5.0,MORTGAGE,44000.0,Verified,debt_consolidation,16.8,no,no,17.0,0.0,no,0.772727272727,f,Charged Off,1
207895,3200.0,eq,36,109.89,C,2.0,OWN,30000.0,Source Verified,debt_consolidation,16.01,no,yes,17.0,0.0,no,0.586206896552,f,Fully Paid,0
207896,15000.0,eq,36,525.88,C,10.0,MORTGAGE,54257.0,Not Verified,debt_consolidation,25.06,no,yes,19.0,0.0,no,0.678571428571,f,Fully Paid,0
207897,10000.0,eq,36,328.06,B,6.0,MORTGAGE,64128.0,Verified,debt_consolidation,12.71,no,yes,6.0,0.0,no,0.352941176471,f,Fully Paid,0
207898,17875.0,eq,36,603.23,B,6.0,RENT,46225.0,Source Verified,credit_card,18.9,no,yes,8.0,0.0,no,0.666666666667,f,Fully Paid,0
207899,12000.0,eq,36,393.67,B,10.0,MORTGAGE,120000.0,Not Verified,credit_card,26.15,no,yes,18.0,0.0,no,0.45,f,Fully Paid,0
207900,8700.0,eq,36,313.53,D,10.0,MORTGAGE,70000.0,Verified,credit_card,23.11,no,yes,10.0,0.0,no,0.333333333333,f,Charged Off,1
207901,18000.0,eq,36,648.67,D,1.0,RENT,75000.0,Verified,debt_consolidation,15.82,yes,no,8.0,0.0,no,0.363636363636,f,Fully Paid,0
207902,5800.0,eq,36,190.27,B,10.0,RENT,20400.0,Source Verified,other,11.35,no,yes,5.0,1.0,yes,0.454545454545,f,Fully Paid,0
207903,10000.0,less,36,312.91,A,8.0,RENT,55000.0,Source Verified,major_purchase,6.3,no,no,12.0,0.0,no,0.666666666667,f,Fully Paid,0
207904,19100.0,eq,36,653.63,B,10.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,8.06,no,no,14.0,0.0,no,0.451612903226,f,Charged Off,1
207905,9750.0,eq,36,329.04,B,4.0,MORTGAGE,30000.0,Not Verified,other,12.02,no,yes,8.0,0.0,no,0.571428571429,f,Fully Paid,0
207906,33425.0,less,60,745.55,B,1.0,MORTGAGE,180148.0,Source Verified,home_improvement,14.16,no,no,9.0,0.0,no,0.321428571429,f,Fully Paid,0
207907,33950.0,less,36,1078.03,A,10.0,MORTGAGE,85000.0,Verified,debt_consolidation,5.4,no,no,6.0,0.0,no,0.428571428571,f,Fully Paid,0
207908,7000.0,eq,36,252.26,D,7.0,RENT,40000.0,Verified,other,32.25,no,yes,12.0,0.0,no,0.923076923077,f,Fully Paid,0
207909,18200.0,eq,36,655.88,D,8.0,MORTGAGE,54000.0,Source Verified,debt_consolidation,19.62,no,yes,8.0,0.0,no,0.421052631579,f,Fully Paid,0
207911,8225.0,eq,36,296.41,D,3.0,RENT,41000.0,Verified,debt_consolidation,31.38,no,no,9.0,0.0,no,0.9,f,Fully Paid,0
207912,3500.0,eq,36,121.87,C,10.0,RENT,90000.0,Not Verified,other,10.41,no,yes,5.0,0.0,no,0.277777777778,f,Fully Paid,0
207913,5000.0,eq,36,153.52,A,3.0,RENT,17000.0,Verified,small_business,13.27,no,yes,10.0,0.0,no,1.0,f,Fully Paid,0
207914,34475.0,eq,60,634.37,F,10.0,MORTGAGE,86958.0,Verified,debt_consolidation,25.46,no,no,14.0,0.0,no,0.636363636364,f,Charged Off,1
207915,8000.0,eq,36,291.19,D,6.0,MORTGAGE,212000.0,Source Verified,medical,13.97,no,yes,21.0,0.0,no,0.636363636364,f,Fully Paid,0
207917,10350.0,eq,36,344.37,B,5.0,RENT,68250.0,Verified,credit_card,19.32,no,no,15.0,0.0,no,0.441176470588,f,Fully Paid,0
207918,4000.0,eq,36,121.75,A,1.0,RENT,40000.0,Verified,debt_consolidation,31.01,no,no,14.0,0.0,no,0.48275862069,f,Fully Paid,0
207919,12000.0,eq,36,399.26,B,10.0,RENT,60000.0,Not Verified,credit_card,11.38,no,no,8.0,0.0,no,0.666666666667,f,Fully Paid,0
207920,18550.0,eq,36,634.81,B,5.0,MORTGAGE,47000.0,Verified,debt_consolidation,34.54,no,no,17.0,0.0,no,0.68,f,Charged Off,1
207921,14125.0,less,36,469.97,B,3.0,RENT,37000.0,Verified,debt_consolidation,32.04,no,no,13.0,0.0,no,0.590909090909,f,Fully Paid,0
207922,3000.0,eq,36,97.03,B,10.0,MORTGAGE,158000.0,Verified,other,5.2,no,yes,7.0,0.0,no,0.333333333333,f,Fully Paid,0
207923,4000.0,eq,36,149.66,E,1.0,MORTGAGE,84500.0,Verified,debt_consolidation,25.72,no,no,27.0,0.0,no,0.482142857143,f,Fully Paid,0
207924,12000.0,eq,36,393.67,B,10.0,MORTGAGE,135000.0,Source Verified,small_business,7.32,no,yes,11.0,0.0,no,0.323529411765,f,Fully Paid,0
207925,18000.0,eq,36,563.23,A,5.0,OWN,95000.0,Not Verified,debt_consolidation,6.87,no,yes,6.0,0.0,no,0.428571428571,f,Fully Paid,0
207926,22000.0,eq,36,755.44,C,10.0,MORTGAGE,70000.0,Verified,debt_consolidation,25.06,no,yes,17.0,0.0,no,0.435897435897,f,Fully Paid,0
207927,11575.0,eq,36,405.81,C,3.0,RENT,40000.0,Not Verified,credit_card,22.95,no,yes,13.0,0.0,no,0.619047619048,f,Fully Paid,0
207928,24000.0,eq,36,809.93,B,10.0,RENT,100000.0,Source Verified,debt_consolidation,19.72,no,no,8.0,0.0,no,0.444444444444,f,Fully Paid,0
207929,35000.0,eq,60,672.37,F,4.0,RENT,91200.0,Verified,debt_consolidation,14.21,no,yes,17.0,0.0,no,0.68,f,Fully Paid,0
207930,13600.0,eq,36,476.8,C,5.0,MORTGAGE,73000.0,Verified,debt_consolidation,28.42,no,yes,16.0,0.0,no,0.432432432432,f,Fully Paid,0
207931,8800.0,eq,36,301.15,B,10.0,MORTGAGE,49234.36,Not Verified,debt_consolidation,17.26,no,yes,13.0,0.0,no,0.619047619048,f,Fully Paid,0
207932,7875.0,eq,36,262.02,B,6.0,RENT,24000.0,Verified,debt_consolidation,8.35,no,no,11.0,0.0,no,0.916666666667,f,Charged Off,1
207933,10000.0,eq,36,360.38,D,2.0,RENT,60000.0,Not Verified,other,10.68,no,yes,7.0,0.0,no,0.7,f,Fully Paid,0
207934,18000.0,eq,60,481.82,E,5.0,MORTGAGE,93000.0,Verified,debt_consolidation,14.14,no,no,9.0,0.0,no,0.391304347826,f,Fully Paid,0
207935,8000.0,eq,36,266.18,B,4.0,MORTGAGE,185000.0,Not Verified,credit_card,22.22,no,no,20.0,0.0,no,0.571428571429,f,Fully Paid,0
207936,15500.0,eq,36,599.6,F,2.0,RENT,40500.0,Not Verified,debt_consolidation,29.21,no,no,25.0,0.0,no,0.510204081633,f,Charged Off,1
207937,8400.0,eq,36,266.73,A,2.0,OWN,45000.0,Source Verified,credit_card,29.31,no,no,10.0,0.0,no,0.294117647059,f,Fully Paid,0
207938,25000.0,less,36,779.04,A,4.0,MORTGAGE,102000.0,Verified,debt_consolidation,12.81,no,yes,7.0,0.0,no,0.777777777778,f,Fully Paid,0
207939,8400.0,eq,36,262.84,A,6.0,RENT,55000.0,Not Verified,debt_consolidation,30.27,no,yes,17.0,0.0,no,0.586206896552,f,Charged Off,1
207940,6100.0,eq,36,222.04,D,10.0,RENT,55000.0,Source Verified,debt_consolidation,21.97,no,yes,8.0,0.0,no,0.470588235294,f,Fully Paid,0
207941,2500.0,eq,36,83.18,B,2.0,RENT,11000.0,Verified,debt_consolidation,15.6,no,no,5.0,0.0,no,0.555555555556,f,Fully Paid,0
207942,11625.0,eq,36,453.83,F,5.0,RENT,35000.0,Not Verified,debt_consolidation,7.34,no,yes,26.0,0.0,no,0.509803921569,f,Fully Paid,0
207943,8225.0,eq,36,252.54,A,6.0,OWN,51000.0,Source Verified,debt_consolidation,5.36,no,no,5.0,0.0,no,0.277777777778,f,Fully Paid,0
207944,9000.0,eq,36,295.25,B,4.0,MORTGAGE,81000.0,Not Verified,vacation,15.53,yes,yes,16.0,0.0,no,0.571428571429,f,Fully Paid,0
207945,5000.0,eq,36,171.11,B,1.0,MORTGAGE,48000.0,Source Verified,home_improvement,25.35,no,yes,12.0,0.0,no,0.6,f,Fully Paid,0
207946,7000.0,less,36,252.26,D,9.0,RENT,28000.0,Not Verified,debt_consolidation,26.27,no,no,8.0,0.0,no,0.888888888889,f,Fully Paid,0
207947,9600.0,eq,36,345.96,D,1.0,MORTGAGE,74000.0,Source Verified,home_improvement,7.64,no,yes,10.0,1.0,yes,0.833333333333,f,Charged Off,1
207948,17375.0,eq,36,569.99,B,10.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.54,no,no,12.0,0.0,no,0.923076923077,f,Fully Paid,0
207949,4200.0,eq,36,148.27,C,6.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,24.35,no,yes,9.0,0.0,no,0.391304347826,f,Fully Paid,0
207951,19075.0,eq,36,655.0,C,10.0,MORTGAGE,48000.0,Not Verified,debt_consolidation,28.38,no,yes,18.0,0.0,no,0.409090909091,f,Fully Paid,0
207952,7500.0,eq,36,253.11,B,10.0,MORTGAGE,138000.0,Verified,house,15.07,no,yes,11.0,0.0,no,0.333333333333,f,Fully Paid,0
207953,6025.0,less,36,191.32,A,8.0,RENT,144000.0,Verified,debt_consolidation,6.69,no,no,12.0,0.0,no,0.571428571429,f,Fully Paid,0
207954,19750.0,less,60,512.87,D,3.0,RENT,50000.0,Verified,other,20.57,no,no,10.0,0.0,no,0.4,f,Charged Off,1
207956,12000.0,eq,36,412.06,C,6.0,RENT,69348.0,Verified,debt_consolidation,17.98,yes,no,12.0,0.0,no,0.5,f,Fully Paid,0
207957,21050.0,less,60,581.14,E,4.0,MORTGAGE,80000.0,Verified,debt_consolidation,18.3,yes,no,12.0,0.0,no,0.428571428571,f,Fully Paid,0
207958,4500.0,eq,36,136.96,A,6.0,MORTGAGE,39600.0,Not Verified,car,10.39,no,no,8.0,0.0,no,0.347826086957,f,Fully Paid,0
207959,15000.0,eq,36,555.32,D,10.0,RENT,85000.0,Source Verified,debt_consolidation,22.31,yes,yes,12.0,0.0,no,0.285714285714,f,Fully Paid,0
207960,10000.0,less,36,337.47,B,10.0,OWN,50000.0,Verified,debt_consolidation,25.9,no,no,10.0,0.0,no,0.555555555556,f,Fully Paid,0
207961,20000.0,eq,36,614.08,A,10.0,MORTGAGE,94991.0,Verified,debt_consolidation,13.41,no,no,14.0,0.0,no,0.518518518519,f,Fully Paid,0
207962,18825.0,eq,36,626.34,B,10.0,OWN,51000.0,Not Verified,debt_consolidation,26.85,no,no,16.0,0.0,no,0.615384615385,f,Fully Paid,0
207964,4375.0,eq,36,153.39,C,6.0,OWN,15000.0,Not Verified,other,20.16,no,yes,6.0,0.0,no,0.333333333333,f,Charged Off,1
207965,3550.0,eq,36,118.12,B,3.0,RENT,38000.0,Not Verified,car,22.67,no,yes,8.0,0.0,no,0.8,f,Fully Paid,0
207966,2500.0,eq,36,85.56,B,5.0,RENT,24000.0,Not Verified,other,24.7,no,yes,4.0,0.0,no,0.5,f,Fully Paid,0
207967,16500.0,eq,36,564.66,B,1.0,RENT,46800.0,Verified,debt_consolidation,32.31,no,no,11.0,0.0,no,0.407407407407,f,Fully Paid,0
207968,14125.0,eq,36,491.8,C,3.0,RENT,36000.0,Not Verified,debt_consolidation,20.9,no,no,12.0,0.0,no,0.521739130435,f,Fully Paid,0
207969,11000.0,less,36,371.22,B,4.0,RENT,63000.0,Not Verified,debt_consolidation,21.94,no,no,17.0,0.0,no,0.607142857143,f,Fully Paid,0
207970,9975.0,eq,36,331.89,B,8.0,MORTGAGE,38000.0,Not Verified,debt_consolidation,18.22,no,yes,14.0,0.0,no,0.608695652174,f,Charged Off,1
207971,11500.0,eq,36,421.84,D,10.0,RENT,34000.0,Verified,debt_consolidation,22.06,no,yes,6.0,0.0,no,0.666666666667,f,Fully Paid,0
207972,25000.0,eq,36,882.51,C,7.0,RENT,120000.0,Verified,debt_consolidation,10.35,no,yes,13.0,0.0,no,0.565217391304,f,Fully Paid,0
207973,5000.0,eq,36,166.36,B,1.0,RENT,37440.0,Source Verified,wedding,5.9,no,no,8.0,0.0,no,0.8,f,Fully Paid,0
207974,12000.0,eq,36,448.97,E,2.0,RENT,90000.0,Not Verified,debt_consolidation,16.43,no,yes,27.0,0.0,no,0.613636363636,f,Fully Paid,0
207975,17500.0,eq,60,473.44,E,1.0,RENT,56000.0,Source Verified,debt_consolidation,17.31,no,yes,22.0,0.0,no,0.733333333333,f,Fully Paid,0
207976,5600.0,eq,36,192.3,C,1.0,RENT,100000.0,Not Verified,credit_card,8.56,yes,yes,11.0,0.0,no,0.423076923077,f,Fully Paid,0
207977,5375.0,eq,36,183.94,B,6.0,MORTGAGE,18000.0,Not Verified,home_improvement,13.4,no,no,3.0,0.0,no,0.272727272727,f,Fully Paid,0
207978,3800.0,eq,36,136.95,D,1.0,RENT,17500.0,Verified,debt_consolidation,27.5,yes,no,22.0,0.0,no,0.488888888889,f,Fully Paid,0
207979,4950.0,eq,36,164.7,B,2.0,RENT,22500.0,Not Verified,debt_consolidation,32.32,no,no,6.0,0.0,no,0.6,f,Charged Off,1
207980,16000.0,eq,36,582.38,D,3.0,RENT,67000.0,Verified,home_improvement,19.95,yes,no,18.0,0.0,no,0.666666666667,f,Fully Paid,0
207981,24250.0,less,60,692.43,F,10.0,RENT,61000.0,Verified,debt_consolidation,29.17,no,no,12.0,0.0,no,0.413793103448,f,Fully Paid,0
207982,9450.0,less,36,323.4,B,9.0,MORTGAGE,40000.0,Verified,vacation,23.93,yes,yes,13.0,0.0,no,0.764705882353,f,Fully Paid,0
207983,9600.0,eq,36,338.89,C,4.0,RENT,65000.0,Not Verified,debt_consolidation,18.92,no,yes,15.0,0.0,no,0.555555555556,f,Fully Paid,0
207984,15000.0,eq,36,469.36,A,4.0,RENT,50000.0,Not Verified,credit_card,13.03,no,no,20.0,0.0,no,0.625,f,Fully Paid,0
207985,16450.0,eq,36,547.32,B,1.0,MORTGAGE,42000.0,Verified,debt_consolidation,33.09,no,no,10.0,0.0,no,0.333333333333,f,Charged Off,1
207986,11000.0,less,36,365.99,B,4.0,RENT,60000.0,Not Verified,credit_card,24.0,no,no,11.0,0.0,no,0.55,f,Fully Paid,0
207987,4800.0,eq,36,146.1,A,5.0,OWN,27500.0,Not Verified,car,21.12,no,no,10.0,0.0,no,0.454545454545,f,Fully Paid,0
207988,9000.0,eq,60,196.32,B,9.0,MORTGAGE,74400.0,Verified,car,13.61,no,yes,7.0,0.0,no,0.777777777778,f,Fully Paid,0
207989,16000.0,eq,36,549.42,C,1.0,RENT,82600.0,Source Verified,debt_consolidation,14.63,no,no,22.0,0.0,no,0.95652173913,f,Fully Paid,0
207990,9600.0,eq,36,294.76,A,9.0,RENT,45760.0,Not Verified,debt_consolidation,15.29,no,yes,7.0,0.0,no,0.318181818182,f,Fully Paid,0
207991,9000.0,eq,36,317.71,C,7.0,RENT,28000.0,Verified,credit_card,20.19,no,yes,7.0,0.0,no,0.538461538462,f,Charged Off,1
207992,4000.0,eq,36,144.15,D,5.0,MORTGAGE,75000.0,Not Verified,credit_card,18.59,no,no,11.0,0.0,no,0.6875,f,Fully Paid,0
207993,17000.0,eq,36,591.9,C,6.0,MORTGAGE,48000.0,Verified,debt_consolidation,21.28,no,no,8.0,0.0,no,0.533333333333,f,Fully Paid,0
207994,4200.0,eq,36,130.88,A,7.0,MORTGAGE,39548.0,Not Verified,debt_consolidation,3.49,yes,yes,14.0,0.0,no,0.636363636364,f,Fully Paid,0
207995,12000.0,less,36,393.67,B,4.0,MORTGAGE,66000.0,Not Verified,debt_consolidation,19.93,no,no,18.0,0.0,no,0.75,f,Fully Paid,0
207996,3600.0,eq,36,125.35,C,10.0,RENT,67000.0,Not Verified,credit_card,16.17,no,yes,16.0,0.0,no,0.470588235294,f,Fully Paid,0
207997,6000.0,less,36,196.84,B,1.0,RENT,66000.0,Source Verified,debt_consolidation,14.45,no,no,8.0,0.0,no,0.380952380952,f,Fully Paid,0
207998,7500.0,eq,36,268.41,C,10.0,RENT,34000.0,Not Verified,major_purchase,17.4,no,yes,5.0,0.0,no,1.0,f,Fully Paid,0
207999,7125.0,eq,36,244.66,C,6.0,RENT,82500.0,Verified,small_business,18.24,no,no,9.0,3.0,yes,0.5625,f,Fully Paid,0
208000,18000.0,eq,60,431.16,C,10.0,RENT,63102.0,Source Verified,debt_consolidation,4.93,no,no,6.0,0.0,no,0.5,f,Charged Off,1
208001,8500.0,eq,36,306.32,D,10.0,OWN,25000.0,Verified,house,15.69,yes,no,9.0,0.0,no,0.264705882353,f,Fully Paid,0
208002,24000.0,eq,36,864.9,D,10.0,OWN,65500.0,Not Verified,home_improvement,21.67,yes,no,26.0,0.0,no,0.553191489362,f,Fully Paid,0
208004,14575.0,eq,36,443.6,A,10.0,MORTGAGE,47000.0,Not Verified,credit_card,19.56,no,no,11.0,0.0,no,0.55,f,Fully Paid,0
208005,8000.0,eq,36,245.63,A,10.0,OWN,59000.0,Not Verified,car,4.01,no,no,5.0,0.0,no,0.357142857143,f,Fully Paid,0
208006,10200.0,eq,36,355.14,C,4.0,RENT,63000.0,Verified,debt_consolidation,31.45,no,no,6.0,0.0,no,0.461538461538,f,Fully Paid,0
208007,1575.0,eq,36,54.09,C,10.0,MORTGAGE,24000.0,Verified,debt_consolidation,33.85,yes,no,7.0,0.0,no,0.291666666667,f,Fully Paid,0
208008,4500.0,eq,36,154.53,C,5.0,RENT,17000.0,Source Verified,debt_consolidation,28.38,no,no,12.0,0.0,no,0.75,f,Charged Off,1
208009,12000.0,eq,36,432.45,D,9.0,MORTGAGE,87000.0,Not Verified,debt_consolidation,2.76,yes,no,7.0,0.0,no,0.241379310345,f,Fully Paid,0
208010,23500.0,eq,60,661.81,F,1.0,RENT,59700.0,Verified,credit_card,22.89,no,no,15.0,0.0,no,0.51724137931,f,Charged Off,1
208011,11750.0,eq,36,402.11,B,8.0,MORTGAGE,140000.0,Not Verified,credit_card,22.16,yes,yes,6.0,0.0,no,0.130434782609,f,Charged Off,1
208012,15000.0,eq,36,513.33,B,5.0,MORTGAGE,45000.0,Source Verified,debt_consolidation,24.43,yes,no,14.0,0.0,no,0.518518518519,f,Fully Paid,0
208013,11900.0,eq,36,401.59,B,1.0,RENT,37000.0,Not Verified,debt_consolidation,21.99,yes,no,10.0,0.0,no,0.357142857143,f,Fully Paid,0
208015,4200.0,eq,36,141.74,B,5.0,MORTGAGE,61769.0,Not Verified,major_purchase,32.42,yes,yes,21.0,0.0,no,0.807692307692,f,Fully Paid,0
208016,10000.0,eq,36,348.18,C,7.0,RENT,50000.0,Not Verified,debt_consolidation,15.79,no,no,9.0,0.0,no,0.75,f,Charged Off,1
208017,3000.0,eq,36,108.12,D,6.0,MORTGAGE,25584.0,Not Verified,credit_card,13.18,no,no,7.0,0.0,no,0.388888888889,f,Fully Paid,0
208018,4800.0,eq,36,147.38,A,9.0,RENT,29500.0,Not Verified,car,0.0,no,no,11.0,0.0,no,0.6875,f,Charged Off,1
208019,6075.0,eq,36,211.52,C,7.0,RENT,22000.0,Verified,debt_consolidation,26.78,no,yes,12.0,0.0,no,0.521739130435,f,Charged Off,1
208020,18000.0,eq,36,660.27,D,5.0,RENT,84855.0,Verified,small_business,27.6,no,no,16.0,0.0,no,0.727272727273,f,Charged Off,1
208021,16000.0,eq,36,572.6,C,3.0,RENT,45000.0,Not Verified,other,7.95,yes,yes,10.0,0.0,no,0.588235294118,f,Fully Paid,0
208022,17500.0,eq,36,537.32,A,8.0,MORTGAGE,45000.0,Not Verified,home_improvement,14.4,no,no,9.0,0.0,no,0.692307692308,f,Charged Off,1
208023,2500.0,eq,36,88.26,C,5.0,RENT,83800.0,Source Verified,other,20.54,no,yes,12.0,0.0,no,0.352941176471,f,Fully Paid,0
208024,4200.0,eq,36,151.36,D,7.0,RENT,40000.0,Not Verified,other,13.11,no,no,5.0,0.0,no,0.625,f,Fully Paid,0
208025,2400.0,eq,36,84.73,C,7.0,RENT,37400.0,Source Verified,other,25.93,no,yes,5.0,0.0,no,0.454545454545,f,Fully Paid,0
208026,4125.0,eq,36,133.42,B,3.0,RENT,38000.0,Not Verified,debt_consolidation,24.66,no,no,11.0,0.0,no,0.733333333333,f,Fully Paid,0
